iteration,timestamp,no_of_UAV,no_of_Fail_UAV,Coverage,network_efficiency,num_components
48,43,12,1,80.5,0.6793,1
48,44,12,1,77.5,0.6907,1
48,45,13,1,57.0,0.3162,2
48,46,13,1,62.5,0.5573,1
48,47,13,1,71.5,0.5368,2
48,48,13,1,86.5,0.5265,2
48,49,13,1,77.0,0.572,2
48,50,13,2,90.5,0.6126,1
48,51,12,3,86.0,0.7137,1
48,52,12,3,87.5,0.7374,1
48,53,11,4,87.5,0.7323,1
48,54,10,5,83.0,0.6909,1
48,55,11,5,80.0,0.6939,1
48,56,10,6,84.5,0.7259,1
48,57,10,6,84.5,0.7,1
48,58,10,6,85.0,0.7704,1
48,59,9,7,83.5,0.7296,1
48,60,10,7,66.0,0.587,2
48,61,10,7,80.5,0.6833,1
48,62,9,8,77.0,0.7333,1
48,63,9,8,80.5,0.6782,1
48,64,9,8,79.0,0.7454,1
48,65,10,8,92.5,0.7333,1
48,66,10,8,68.0,0.7407,1
48,67,10,8,78.0,0.7407,1
48,68,10,8,80.5,0.5444,2
48,69,9,9,80.0,0.713,1
48,70,10,9,71.0,0.6741,1
48,71,10,9,61.0,0.6563,1
48,72,10,9,71.0,0.5963,1
48,73,10,9,69.0,0.6704,1
48,74,10,9,71.0,0.6352,1
48,75,10,9,73.5,0.6759,1
49,0,5,0,21.0,1.0,2
49,1,5,0,41.5,0.1,4
49,2,5,0,62.5,0.6417,1
49,3,5,0,43.0,0.7833,1
49,4,5,0,48.0,0.85,1
49,5,6,0,52.5,0.9,1
49,6,6,0,62.5,0.9333,1
49,7,6,0,67.5,0.9,1
49,8,6,0,52.0,0.9,1
49,9,6,0,69.5,0.7667,1
49,10,7,0,71.5,0.881,1
49,11,7,0,66.5,0.6389,1
49,12,7,0,67.5,0.5635,2
49,13,7,0,63.5,0.8095,1
49,14,7,0,70.0,0.754,1
49,15,8,0,0.0,0.4167,3
49,16,8,0,12.0,0.5893,1
49,17,8,0,17.5,0.2857,3
49,18,8,0,25.5,0.2649,3
49,19,8,0,44.0,0.4345,2
49,20,9,0,47.5,0.463,3
49,21,9,0,52.0,0.625,2
49,22,9,0,60.0,0.7222,1
49,23,9,0,62.5,0.7199,1
49,24,9,0,68.0,0.6782,1
49,25,10,0,66.5,0.6,2
49,26,10,0,72.5,0.7778,1
49,27,10,0,76.0,0.7185,1
49,28,10,0,78.5,0.7741,1
49,29,10,0,76.0,0.7481,1
49,30,11,0,43.0,0.5727,2
49,31,11,0,58.0,0.7364,1
49,32,11,0,57.5,0.697,1
49,33,11,0,62.0,0.697,1
49,34,11,0,77.5,0.7061,1
49,35,12,0,89.5,0.6843,1
49,36,12,0,64.5,0.75,1
49,37,12,0,77.0,0.6944,1
49,38,12,0,93.0,0.6452,1
49,39,12,0,71.0,0.452,2
49,40,12,1,86.5,0.7348,1
49,41,12,1,89.5,0.7399,1
49,42,12,1,95.0,0.7197,1
49,43,12,1,78.0,0.7323,1
49,44,12,1,90.0,0.7247,1
49,45,13,1,45.0,0.4028,3
49,46,13,1,47.5,0.6603,1
49,47,13,1,75.0,0.6207,1
49,48,13,1,77.5,0.6271,1
49,49,13,1,77.0,0.6432,1
49,50,14,1,90.0,0.6282,1
49,51,10,5,87.0,0.6502,1
49,52,10,5,77.0,0.65,1
49,53,10,5,76.0,0.6926,1
49,54,9,6,79.0,0.687,1
49,55,10,6,72.0,0.6944,1
49,56,10,6,78.5,0.6963,1
49,57,10,6,86.0,0.7593,1
49,58,9,7,73.0,0.7111,1
49,59,9,7,72.5,0.6736,1
49,60,10,7,74.0,0.4889,2
49,61,10,7,68.0,0.6444,1
49,62,9,8,76.5,0.5963,2
49,63,9,8,77.0,0.6667,1
49,64,9,8,71.5,0.5417,2
49,65,10,8,82.0,0.6148,2
49,66,10,8,70.5,0.6796,1
49,67,9,9,77.0,0.6926,1
49,68,9,9,70.5,0.6505,1
49,69,9,9,69.0,0.706,1
49,70,10,9,63.5,0.7222,1
49,71,10,9,77.0,0.6481,1
49,72,9,10,73.5,0.6333,1
49,73,9,10,77.5,0.6481,1
49,74,9,10,74.0,0.7083,1
49,75,9,10,75.5,0.7083,1

